customer_id,churn_proba,churn_label,segment
C126360,0.2615735896409684,0,Low
C126361,0.24497621213733084,0,Low
C126362,0.3326120734648821,0,Medium
C126363,0.5916974333926152,1,Medium
C126364,0.5015308585378512,1,Medium
C126365,0.5309425368384348,1,Medium
C126366,0.34558494252029986,0,Medium
C126367,0.49963202033161486,0,Medium
C126368,0.5256551338744999,1,Medium
C126369,0.23710322505140183,0,Low
C126370,0.5395152570580504,1,Medium
C126371,0.604919198421957,1,Medium
C126372,0.5436595966704085,1,Medium
C126373,0.31136292268431215,0,Low
C126374,0.44987963624089017,0,Medium
C126375,0.41250243771929535,0,Medium
C126376,0.444936295376249,0,Medium
C126377,0.8550744312032784,1,High
C126378,0.6617639789629056,1,High
C126379,0.5416774210443132,1,Medium
C126380,0.4580142103100105,0,Medium
C126381,0.706492988126537,1,High
C126382,0.6867305073727349,1,High
C126383,0.5456175460207962,1,Medium
C126384,0.2669702510375186,0,Low
C126385,0.8423812910870443,1,High
C126386,0.8416091218314857,1,High
C126387,0.2084539700798188,0,Low
C126388,0.7660680315942299,1,High
C126389,0.5764435630929313,1,Medium
C126390,0.7409066091493088,1,High
C126391,0.571286692694911,1,Medium
C126392,0.5408479730389384,1,Medium
C126393,0.24509745014560275,0,Low
C126394,0.3848937044186026,0,Medium
C126395,0.7364827898045555,1,High
C126396,0.8166687086292191,1,High
C126397,0.4065832368635989,0,Medium
C126398,0.6174117135085216,1,Medium
C126399,0.6050267728874141,1,Medium
C126400,0.2885870811726386,0,Low
C126401,0.7885893039236871,1,High
C126402,0.5679786983340827,1,Medium
C126403,0.37612565016583077,0,Medium
C126404,0.7171223711357799,1,High
C126405,0.28893202854480465,0,Low
C126406,0.6836458871894948,1,High
C126407,0.5272250472451274,1,Medium
C126408,0.5920569815130837,1,Medium
C126409,0.8407577314691863,1,High
C126410,0.5882377028713046,1,Medium
C126411,0.34265099754291034,0,Medium
C126412,0.6998039203912854,1,High
C126413,0.6450163263560337,1,Medium
C126414,0.6117799304513789,1,Medium
C126415,0.38616762870781474,0,Medium
C126416,0.5031952574429742,1,Medium
C126417,0.4709337468435276,0,Medium
C126418,0.5114880180544923,1,Medium
C126419,0.5706181006208839,1,Medium
C126420,0.20863804888387388,0,Low
C126421,0.6591793466399902,1,Medium
C126422,0.3385073468014696,0,Medium
C126423,0.2581577642292585,0,Low
C126424,0.5429072190702691,1,Medium
C126425,0.4836063130813919,0,Medium
C126426,0.3854395298780261,0,Medium
C126427,0.5619531884099063,1,Medium
C126428,0.8000409354253845,1,High
C126429,0.5201062115701259,1,Medium
C126430,0.23513254835891018,0,Low
C126431,0.37629666357709657,0,Medium
C126432,0.45823774715342847,0,Medium
C126433,0.36781659827689733,0,Medium
C126434,0.5500146459355819,1,Medium
C126435,0.5060866488145747,1,Medium
C126436,0.5617154373917691,1,Medium
C126437,0.38757511219655205,0,Medium
C126438,0.6211043569836455,1,Medium
C126439,0.5739247971143453,1,Medium
C126440,0.35703434908024556,0,Medium
C126441,0.5585201523714731,1,Medium
C126442,0.4106191658767177,0,Medium
C126443,0.36281140569006526,0,Medium
C126444,0.47783470791978605,0,Medium
C126445,0.5340639967830711,1,Medium
C126446,0.7094064162486409,1,High
C126447,0.7055090570910691,1,High
C126448,0.36356757028629,0,Medium
C126449,0.3760656997608061,0,Medium
C126450,0.683761961793057,1,High
C126451,0.44322623899892855,0,Medium
C126452,0.44458122924771526,0,Medium
C126453,0.32017187478802916,0,Low
C126454,0.15750472071970753,0,Low
C126455,0.42083587371507514,0,Medium
C126456,0.5803709101215019,1,Medium
C126457,0.3493096025636987,0,Medium
C126458,0.6770606921322408,1,High
C126459,0.16078245091820967,0,Low
C126460,0.6905331620483776,1,High
C126461,0.40765068001538396,0,Medium
C126462,0.49650288824871264,0,Medium
C126463,0.5670883928852484,1,Medium
C126464,0.6197930377733564,1,Medium
C126465,0.2845816667906189,0,Low
C126466,0.38615786714127326,0,Medium
C126467,0.5325402138354999,1,Medium
C126468,0.20632076171517177,0,Low
C126469,0.5460321090040752,1,Medium
C126470,0.3499419135024798,0,Medium
C126471,0.7135794421433145,1,High
C126472,0.7230893002801804,1,High
C126473,0.37657464690623005,0,Medium
C126474,0.46568768945183286,0,Medium
C126475,0.15761588066139653,0,Low
C126476,0.6279588311880663,1,Medium
C126477,0.35000032671873227,0,Medium
C126478,0.5384477829111274,1,Medium
C126479,0.3346082250567552,0,Medium
C126480,0.35676975766920516,0,Medium
C126481,0.4980725611356507,0,Medium
C126482,0.6399194132078058,1,Medium
C126483,0.546255599684326,1,Medium
C126484,0.6888325122083045,1,High
C126485,0.40802429541245716,0,Medium
C126486,0.8447746330154141,1,High
C126487,0.624897966630893,1,Medium
C126488,0.34508272067784984,0,Medium
C126489,0.3261292358482889,0,Low
C126490,0.7660088619050924,1,High
C126491,0.3886921667932153,0,Medium
C126492,0.7218504439891821,1,High
C126493,0.5785004740302988,1,Medium
C126494,0.31971295365257923,0,Low
C126495,0.6904911957355732,1,High
C126496,0.2767149873620153,0,Low
C126497,0.4742036235813324,0,Medium
C126498,0.39012213421482156,0,Medium
C126499,0.28311768603904236,0,Low
C126500,0.33582609638191674,0,Medium
C126501,0.35092827396833676,0,Medium
C126502,0.6221187387460201,1,Medium
C126503,0.6763359965802139,1,High
C126504,0.5360546996624894,1,Medium
C126505,0.4282966644798454,0,Medium
C126506,0.7171634336700831,1,High
C126507,0.3944678467197072,0,Medium
C126508,0.40609394257423737,0,Medium
C126509,0.5095456024496424,1,Medium
C126510,0.5009376772208458,1,Medium
C126511,0.4318624967731091,0,Medium
C126512,0.4101138230807484,0,Medium
C126513,0.379030798443893,0,Medium
C126514,0.10875486692169156,0,Low
C126515,0.48460079181302457,0,Medium
C126516,0.6092736477236158,1,Medium
C126517,0.8093198632387257,1,High
C126518,0.7317376145414943,1,High
C126519,0.6172602058169339,1,Medium
C126520,0.385038938543571,0,Medium
C126521,0.5729327378737036,1,Medium
C126522,0.4405204954414821,0,Medium
C126523,0.6586121914139242,1,Medium
C126524,0.4435098877271618,0,Medium
C126525,0.34013478668292024,0,Medium
C126526,0.5991606492851383,1,Medium
C126527,0.4390418383942059,0,Medium
C126528,0.5445514134045382,1,Medium
C126529,0.7394886463630398,1,High
C126530,0.4055621274385927,0,Medium
C126531,0.39839238467799254,0,Medium
C126532,0.4014448609176099,0,Medium
C126533,0.33796627565722887,0,Medium
C126534,0.5423828731427128,1,Medium
C126535,0.517295263752239,1,Medium
C126536,0.5612700008133783,1,Medium
C126537,0.42705847993677687,0,Medium
C126538,0.49409120666031425,0,Medium
C126539,0.4745513074095287,0,Medium
C126540,0.6058817536907253,1,Medium
C126541,0.6878340898131109,1,High
C126542,0.689238204441819,1,High
C126543,0.4342758800771248,0,Medium
C126544,0.5152863250915249,1,Medium
C126545,0.5900457534345008,1,Medium
C126546,0.3649062430566397,0,Medium
C126547,0.25526509294618277,0,Low
C126548,0.5655952719020594,1,Medium
C126549,0.7037748985058282,1,High
C126550,0.32165555286617004,0,Low
C126551,0.500234051958019,1,Medium
C126552,0.5319743744778302,1,Medium
C126553,0.33256985816501466,0,Medium
C126554,0.5583360707445599,1,Medium
C126555,0.4046605808577052,0,Medium
C126556,0.48150358413002864,0,Medium
C126557,0.0834311946742635,0,Low
C126558,0.5383844080774081,1,Medium
C126559,0.34291467245865237,0,Medium
C126560,0.5507037945075994,1,Medium
C126561,0.42608559532667656,0,Medium
C126562,0.5181505943465051,1,Medium
C126563,0.33767296784328565,0,Medium
C126564,0.5435692138289875,1,Medium
C126565,0.40718480593724865,0,Medium
C126566,0.6196376623560277,1,Medium
C126567,0.6760340447320218,1,High
C126568,0.8170635016760459,1,High
C126569,0.4253386489120806,0,Medium
C126570,0.6137567815182188,1,Medium
C126571,0.16561735746284043,0,Low
C126572,0.5751106261809772,1,Medium
C126573,0.262877894685923,0,Low
C126574,0.3017544929756246,0,Low
C126575,0.5156817078114467,1,Medium
C126576,0.5973748012642617,1,Medium
C126577,0.5067839830364831,1,Medium
C126578,0.3204302949604983,0,Low
C126579,0.16253536797835513,0,Low
C126580,0.7197840772443622,1,High
C126581,0.49610247558482196,0,Medium
C126582,0.5897915084241405,1,Medium
C126583,0.5635580086069447,1,Medium
C126584,0.2311038844766931,0,Low
C126585,0.6448876615934477,1,Medium
C126586,0.7881899946094043,1,High
C126587,0.45731568857097243,0,Medium
C126588,0.4311594619341597,0,Medium
C126589,0.5451273661170368,1,Medium
C126590,0.6174882345510065,1,Medium
C126591,0.4960808203737016,0,Medium
C126592,0.7232719338665248,1,High
C126593,0.4031756903517232,0,Medium
C126594,0.5841351356613357,1,Medium
C126595,0.27839974847611665,0,Low
C126596,0.4365353153872148,0,Medium
C126597,0.54540692026875,1,Medium
C126598,0.560345250367316,1,Medium
C126599,0.8165239129608496,1,High
C126600,0.5395631602736594,1,Medium
C126601,0.5434525602370042,1,Medium
C126602,0.5030775523071825,1,Medium
C126603,0.5563063537242978,1,Medium
C126604,0.2797228140645659,0,Low
C126605,0.5231801947363139,1,Medium
C126606,0.6709418371375429,1,High
C126607,0.7868794235284406,1,High
C126608,0.5986512076278999,1,Medium
C126609,0.659162851860927,1,Medium
C126610,0.7103105617139149,1,High
C126611,0.5492912983768573,1,Medium
C126612,0.2855831557472179,0,Low
C126613,0.34326809288214943,0,Medium
C126614,0.7178229750904975,1,High
C126615,0.4695139913692562,0,Medium
C126616,0.4437972715776327,0,Medium
C126617,0.36410580120108627,0,Medium
C126618,0.22639720238164074,0,Low
C126619,0.7179135292898827,1,High
C126620,0.6637172473455226,1,High
C126621,0.6088062019718156,1,Medium
C126622,0.4170207766188636,0,Medium
C126623,0.8429893677801636,1,High
C126624,0.5525580320241155,1,Medium
C126625,0.7857989817996923,1,High
C126626,0.48687557610742016,0,Medium
C126627,0.1734615878595704,0,Low
C126628,0.3242148894338407,0,Low
C126629,0.7324298322369939,1,High
C126630,0.5726856482546785,1,Medium
C126631,0.6453706452959183,1,Medium
C126632,0.29429143622922893,0,Low
C126633,0.8551776796920401,1,High
C126634,0.5896789437846967,1,Medium
C126635,0.640776566310856,1,Medium
C126636,0.6887884505276227,1,High
C126637,0.21912716649021166,0,Low
C126638,0.7537914333956255,1,High
C126639,0.697338511577448,1,High
C126640,0.20874463533915563,0,Low
C126641,0.524492931156175,1,Medium
C126642,0.5529661336080591,1,Medium
C126643,0.5923088823646214,1,Medium
C126644,0.48247056808672256,0,Medium
C126645,0.5651393912693693,1,Medium
C126646,0.6352275683334894,1,Medium
C126647,0.7176827676498966,1,High
C126648,0.5037089857598472,1,Medium
C126649,0.6208447321027918,1,Medium
C126650,0.5716234102232285,1,Medium
C126651,0.3962881824035884,0,Medium
C126652,0.6066439349523621,1,Medium
C126653,0.5238938914661254,1,Medium
C126654,0.21773790052879563,0,Low
C126655,0.4106184349046583,0,Medium
C126656,0.5878790179350967,1,Medium
C126657,0.6905006790162451,1,High
C126658,0.5015545831679873,1,Medium
C126659,0.36121769618610094,0,Medium
C126660,0.5943159753465639,1,Medium
C126661,0.5022656328725066,1,Medium
C126662,0.6231213583421916,1,Medium
C126663,0.5691901264547441,1,Medium
C126664,0.7234172197482341,1,High
C126665,0.46428222177513834,0,Medium
C126666,0.49867256750189287,0,Medium
C126667,0.27573912295719183,0,Low
C126668,0.47490481091247133,0,Medium
C126669,0.653261579097432,1,Medium
C126670,0.24687227848819498,0,Low
C126671,0.4659044472012975,0,Medium
C126672,0.47158229829530257,0,Medium
C126673,0.5405311142810892,1,Medium
C126674,0.513588124465342,1,Medium
C126675,0.6334587849189138,1,Medium
C126676,0.5454954962996927,1,Medium
C126677,0.5422897093905059,1,Medium
C126678,0.46060883153831494,0,Medium
C126679,0.3385498930894319,0,Medium
C126680,0.36095550094510276,0,Medium
C126681,0.40576828078737154,0,Medium
C126682,0.7901663971340749,1,High
C126683,0.6172619257491966,1,Medium
C126684,0.797389593063324,1,High
C126685,0.302312802366376,0,Low
C126686,0.5395838036584735,1,Medium
C126687,0.5477374456020523,1,Medium
C126688,0.6228349556002555,1,Medium
C126689,0.2911576137404316,0,Low
C126690,0.5016990422989228,1,Medium
C126691,0.5384717270914686,1,Medium
C126692,0.4878501762557935,0,Medium
C126693,0.4512085862544435,0,Medium
C126694,0.5229709716323545,1,Medium
C126695,0.3007754788427947,0,Low
C126696,0.259112594780679,0,Low
C126697,0.5012476482250294,1,Medium
C126698,0.6203288627683652,1,Medium
C126699,0.44194191501356767,0,Medium
C126700,0.6247260100828241,1,Medium
C126701,0.28912050745571183,0,Low
C126702,0.21669878803717357,0,Low
C126703,0.36714364090297197,0,Medium
C126704,0.7276729786864516,1,High
C126705,0.5999426552430619,1,Medium
C126706,0.5644896724966786,1,Medium
C126707,0.652814709683587,1,Medium
C126708,0.5733886932249999,1,Medium
C126709,0.44733857552843936,0,Medium
C126710,0.3898660332686871,0,Medium
C126711,0.2882963503549588,0,Low
C126712,0.5397405990431274,1,Medium
C126713,0.5487610530336008,1,Medium
C126714,0.7179579150027406,1,High
C126715,0.4794638618474002,0,Medium
C126716,0.5531644581862843,1,Medium
C126717,0.5643488240093177,1,Medium
C126718,0.6217018482550531,1,Medium
C126719,0.6150360155062384,1,Medium
C126720,0.39516743091732076,0,Medium
C126721,0.5332893648983598,1,Medium
C126722,0.2597678156195192,0,Low
C126723,0.6851920328514526,1,High
C126724,0.30758276365327253,0,Low
C126725,0.5599842226119821,1,Medium
C126726,0.530463728016469,1,Medium
C126727,0.39723596708193887,0,Medium
C126728,0.34765328401881623,0,Medium
C126729,0.3249749977192414,0,Low
C126730,0.3315524460656188,0,Medium
C126731,0.52617266307348,1,Medium
C126732,0.20369331264000243,0,Low
C126733,0.3871893845874247,0,Medium
C126734,0.8559541266631745,1,High
C126735,0.4758121231037035,0,Medium
C126736,0.5398200501102904,1,Medium
C126737,0.556154651705314,1,Medium
C126738,0.37181838439652926,0,Medium
C126739,0.4670938197659701,0,Medium
C126740,0.623848413930082,1,Medium
C126741,0.20050628360237843,0,Low
C126742,0.7124179777206535,1,High
C126743,0.7552288889486529,1,High
C126744,0.6952421627637599,1,High
C126745,0.4554961864596628,0,Medium
C126746,0.4560512687382939,0,Medium
C126747,0.6201638920308106,1,Medium
C126748,0.6261803905982898,1,Medium
C126749,0.5060777666961924,1,Medium
C126750,0.7100118356382088,1,High
C126751,0.35763167095156034,0,Medium
C126752,0.24402619694322775,0,Low
C126753,0.544927617467914,1,Medium
C126754,0.4292839287229775,0,Medium
C126755,0.48233026761291525,0,Medium
C126756,0.2598657123226514,0,Low
C126757,0.21027473098656468,0,Low
C126758,0.5729215404656878,1,Medium
C126759,0.4794677300225326,0,Medium
C126760,0.3412286407101056,0,Medium
C126761,0.4219845947951623,0,Medium
C126762,0.6485256893967132,1,Medium
C126763,0.8068506001796498,1,High
C126764,0.59224013520505,1,Medium
C126765,0.46994865968048904,0,Medium
C126766,0.5692280882709355,1,Medium
C126767,0.7165099679111311,1,High
C126768,0.588979025704042,1,Medium
C126769,0.21549692842636234,0,Low
C126770,0.7205733726335969,1,High
C126771,0.5285601339065502,1,Medium
C126772,0.586304157627505,1,Medium
C126773,0.20521422560432548,0,Low
C126774,0.746371403341184,1,High
C126775,0.6433923394044468,1,Medium
C126776,0.4696719146911403,0,Medium
C126777,0.46276894433071303,0,Medium
C126778,0.29684903455566153,0,Low
C126779,0.3261468922187249,0,Low
C126780,0.6556072636555765,1,Medium
C126781,0.4441372173134555,0,Medium
C126782,0.5535622783544087,1,Medium
C126783,0.5997553943938819,1,Medium
C126784,0.31595769809526886,0,Low
C126785,0.4699656071880678,0,Medium
C126786,0.2361553128498943,0,Low
C126787,0.4121996054598819,0,Medium
C126788,0.338545006310972,0,Medium
C126789,0.8629134190585668,1,High
C126790,0.4783415252782355,0,Medium
C126791,0.41106979242051633,0,Medium
C126792,0.3915620193461359,0,Medium
C126793,0.2582139248931381,0,Low
C126794,0.40066754570432445,0,Medium
C126795,0.7389056555949987,1,High
C126796,0.361019673966018,0,Medium
C126797,0.35922725987451976,0,Medium
C126798,0.6195100445940313,1,Medium
C126799,0.6037333899442043,1,Medium
C126800,0.3901339049010196,0,Medium
C126801,0.49681630265219046,0,Medium
C126802,0.3220810022739843,0,Low
C126803,0.49386239385767744,0,Medium
C126804,0.8445787159075079,1,High
C126805,0.48372119536406083,0,Medium
C126806,0.6100910852950169,1,Medium
C126807,0.3616601868144855,0,Medium
C126808,0.4234021271973581,0,Medium
C126809,0.6858040426509615,1,High
C126810,0.45824186275248047,0,Medium
C126811,0.4213229799801415,0,Medium
C126812,0.44631806314700184,0,Medium
C126813,0.30757294528808843,0,Low
C126814,0.6917563572333223,1,High
C126815,0.516675120300065,1,Medium
C126816,0.8414214038018356,1,High
C126817,0.2600418832549561,0,Low
C126818,0.49418345211051484,0,Medium
C126819,0.5515587333786578,1,Medium
C126820,0.5368619353335142,1,Medium
C126821,0.3900446477426603,0,Medium
C126822,0.32878591278574654,0,Low
C126823,0.5396439159160284,1,Medium
C126824,0.42115734780061337,0,Medium
C126825,0.3950432030410333,0,Medium
C126826,0.8463740837386559,1,High
C126827,0.6443177399536536,1,Medium
C126828,0.4200940011598338,0,Medium
C126829,0.2934063569622131,0,Low
C126830,0.2680713238324402,0,Low
C126831,0.743671102207995,1,High
C126832,0.3030932541757112,0,Low
C126833,0.321041299511397,0,Low
C126834,0.4282271216429594,0,Medium
C126835,0.8274653602399492,1,High
C126836,0.585501482422843,1,Medium
C126837,0.46060946141492787,0,Medium
C126838,0.5369409398286953,1,Medium
C126839,0.8217185817994112,1,High
C126840,0.5112402257710051,1,Medium
C126841,0.6733244705520595,1,High
C126842,0.4129984277484344,0,Medium
C126843,0.39609871901741195,0,Medium
C126844,0.40328223070827224,0,Medium
C126845,0.5764116371859885,1,Medium
C126846,0.5061219565288321,1,Medium
C126847,0.5253866378232133,1,Medium
C126848,0.32577606817038496,0,Low
C126849,0.5917168581037336,1,Medium
C126850,0.6247086388897188,1,Medium
C126851,0.30550355668071016,0,Low
C126852,0.33051035785208666,0,Medium
C126853,0.40473630375066044,0,Medium
C126854,0.238926416443992,0,Low
C126855,0.16795696223616502,0,Low
C126856,0.2899094501413579,0,Low
C126857,0.6266357697191294,1,Medium
C126858,0.35432937646839596,0,Medium
C126859,0.4940700894939489,0,Medium
C126860,0.5936867791254922,1,Medium
C126861,0.6284068088155742,1,Medium
C126862,0.4535994211315799,0,Medium
C126863,0.3279640497381912,0,Low
C126864,0.25568576067420623,0,Low
C126865,0.3402422500762902,0,Medium
C126866,0.39117124153468774,0,Medium
C126867,0.5320751530875548,1,Medium
C126868,0.47007128393051983,0,Medium
C126869,0.7760142833897613,1,High
C126870,0.3696244714398543,0,Medium
C126871,0.4096135378610378,0,Medium
C126872,0.19875538798439976,0,Low
C126873,0.5202807878861283,1,Medium
C126874,0.276040901345087,0,Low
C126875,0.593870983296683,1,Medium
C126876,0.2276254352629265,0,Low
C126877,0.2471733944706672,0,Low
C126878,0.31831630825227664,0,Low
C126879,0.5040377718274582,1,Medium
C126880,0.5574030312866954,1,Medium
C126881,0.5623740467786353,1,Medium
C126882,0.6805922751029364,1,High
C126883,0.38173036607041216,0,Medium
C126884,0.5446172573770297,1,Medium
C126885,0.4121389485135734,0,Medium
C126886,0.4701727663589337,0,Medium
C126887,0.6624491905187635,1,High
C126888,0.33177643233749093,0,Medium
C126889,0.45540306272941716,0,Medium
C126890,0.34790309476167647,0,Medium
C126891,0.7079083667786361,1,High
C126892,0.6525355196763485,1,Medium
C126893,0.5687639456475528,1,Medium
C126894,0.4712546720549092,0,Medium
C126895,0.5151799248040052,1,Medium
C126896,0.23893705490650827,0,Low
C126897,0.3359462643059648,0,Medium
C126898,0.656391535433316,1,Medium
C126899,0.08309900144069947,0,Low
C126900,0.5384075763744809,1,Medium
C126901,0.297007316454542,0,Low
C126902,0.5405870548418025,1,Medium
C126903,0.3819305279667877,0,Medium
C126904,0.34085392022429056,0,Medium
C126905,0.7661844221216451,1,High
C126906,0.21162456886044512,0,Low
C126907,0.6323279748976743,1,Medium
C126908,0.5796391826342936,1,Medium
C126909,0.6311489958020707,1,Medium
C126910,0.589327827769093,1,Medium
C126911,0.5968901680751691,1,Medium
C126912,0.7097222698549202,1,High
C126913,0.3702827890248985,0,Medium
C126914,0.5002128803230153,1,Medium
C126915,0.5160158316056933,1,Medium
C126916,0.2955621996116182,0,Low
C126917,0.194160316409851,0,Low
C126918,0.771002377821941,1,High
C126919,0.21497888622475633,0,Low
C126920,0.5004913931285048,1,Medium
C126921,0.7182421196429105,1,High
C126922,0.38449246777434737,0,Medium
C126923,0.5094490721822493,1,Medium
C126924,0.34366395984681025,0,Medium
C126925,0.47408383838658114,0,Medium
C126926,0.4420632895208427,0,Medium
C126927,0.548056921038357,1,Medium
C126928,0.7076512028270655,1,High
C126929,0.32185795294237546,0,Low
C126930,0.6021112479477131,1,Medium
C126931,0.41514192909709874,0,Medium
C126932,0.266362763497076,0,Low
C126933,0.5620233478382693,1,Medium
C126934,0.35280451094493126,0,Medium
C126935,0.509559971085167,1,Medium
C126936,0.560003502373495,1,Medium
C126937,0.7866591677880577,1,High
C126938,0.528609636509814,1,Medium
C126939,0.49328621907784337,0,Medium
C126940,0.6402125438087919,1,Medium
C126941,0.8343312739984091,1,High
C126942,0.7725157742490764,1,High
C126943,0.19598535077738624,0,Low
C126944,0.5149888663732354,1,Medium
C126945,0.7614336105410661,1,High
C126946,0.595970265975401,1,Medium
C126947,0.48233396521925187,0,Medium
C126948,0.40201508568301614,0,Medium
C126949,0.5148625986577097,1,Medium
C126950,0.1616961001123762,0,Low
C126951,0.16485183466640013,0,Low
C126952,0.44048670692339115,0,Medium
C126953,0.5598966829718574,1,Medium
C126954,0.43951875697594056,0,Medium
C126955,0.7298876421432158,1,High
C126956,0.3473124013624438,0,Medium
C126957,0.4895624959010865,0,Medium
C126958,0.7006183609965996,1,High
C126959,0.5909194023561767,1,Medium
C126960,0.4030226520067761,0,Medium
C126961,0.7927514687833922,1,High
C126962,0.6499265932485006,1,Medium
C126963,0.5965725285910097,1,Medium
C126964,0.3086365111297832,0,Low
C126965,0.21616821949000023,0,Low
C126966,0.43273175973308864,0,Medium
C126967,0.8564655589300468,1,High
C126968,0.7082299824115058,1,High
C126969,0.07047179026835317,0,Low
C126970,0.4536472396313632,0,Medium
C126971,0.841396294219926,1,High
C126972,0.14576615001217863,0,Low
C126973,0.7157175989511749,1,High
C126974,0.41007220739231426,0,Medium
C126975,0.697309249400963,1,High
C126976,0.16354383012698642,0,Low
C126977,0.750042308834309,1,High
C126978,0.5388048332032475,1,Medium
C126979,0.30689361869653325,0,Low
C126980,0.5950756508234809,1,Medium
C126981,0.4218786222324665,0,Medium
C126982,0.3673172490161255,0,Medium
C126983,0.47441475934441546,0,Medium
C126984,0.6771599955082636,1,High
C126985,0.6568153516907582,1,Medium
C126986,0.5770065765681428,1,Medium
C126987,0.3818473513634025,0,Medium
C126988,0.3484363644597445,0,Medium
C126989,0.45835367519445896,0,Medium
C126990,0.39306483704910006,0,Medium
C126991,0.7754415635979524,1,High
C126992,0.4437553358880724,0,Medium
C126993,0.4980622741787223,0,Medium
C126994,0.39379539894421434,0,Medium
C126995,0.3671879315544941,0,Medium
C126996,0.6992934016590192,1,High
C126997,0.5344783717132373,1,Medium
C126998,0.2855826672613084,0,Low
C126999,0.4340699511933965,0,Medium
C127000,0.5009095686535082,1,Medium
C127001,0.7305931473209711,1,High
C127002,0.3751403250939737,0,Medium
C127003,0.7324745786876619,1,High
C127004,0.5576555835919741,1,Medium
C127005,0.5947093661776944,1,Medium
C127006,0.4097642231146622,0,Medium
C127007,0.5849506714394175,1,Medium
C127008,0.5848229360289989,1,Medium
C127009,0.6787615580464339,1,High
C127010,0.5327016762886901,1,Medium
C127011,0.44801975398923455,0,Medium
C127012,0.5801045754615012,1,Medium
C127013,0.5591749164363279,1,Medium
C127014,0.4555836842481815,0,Medium
C127015,0.29853013070131135,0,Low
C127016,0.3646307246192407,0,Medium
C127017,0.6968215156493375,1,High
C127018,0.36011031080590455,0,Medium
C127019,0.2783297493007937,0,Low
C127020,0.3558073985269558,0,Medium
C127021,0.8520248211483782,1,High
C127022,0.4467828371604121,0,Medium
C127023,0.2550947809875997,0,Low
C127024,0.5900312083230056,1,Medium
C127025,0.09739705470896617,0,Low
C127026,0.824589183147076,1,High
C127027,0.4645605034680493,0,Medium
C127028,0.35830765366567285,0,Medium
C127029,0.45548742783415425,0,Medium
C127030,0.4777484637622395,0,Medium
C127031,0.7020170071974521,1,High
C127032,0.6121052295299614,1,Medium
C127033,0.39770954477801823,0,Medium
C127034,0.8237851882134094,1,High
C127035,0.3531956381213744,0,Medium
C127036,0.502207873260845,1,Medium
C127037,0.3786165918542587,0,Medium
C127038,0.3387828390513431,0,Medium
C127039,0.05972794488835574,0,Low
C127040,0.2558523802966959,0,Low
C127041,0.6908579394360017,1,High
C127042,0.15462650309000875,0,Low
C127043,0.8380534598818224,1,High
C127044,0.5645747763947019,1,Medium
C127045,0.450813238911765,0,Medium
C127046,0.584628094711685,1,Medium
C127047,0.4361846686662772,0,Medium
C127048,0.5385176639456667,1,Medium
C127049,0.2800040605667289,0,Low
C127050,0.5700448138871504,1,Medium
C127051,0.5426551900751229,1,Medium
C127052,0.2051036459684962,0,Low
C127053,0.3222445568322225,0,Low
C127054,0.5320618893976143,1,Medium
C127055,0.40276338606395784,0,Medium
C127056,0.1704656891333688,0,Low
C127057,0.7470389019203766,1,High
C127058,0.7108205280421271,1,High
C127059,0.5708151155732687,1,Medium
C127060,0.4568533390886793,0,Medium
C127061,0.31142084012628757,0,Low
C127062,0.6248101874111531,1,Medium
C127063,0.6500176086859452,1,Medium
C127064,0.7356764249613448,1,High
C127065,0.6729766706352754,1,High
C127066,0.5882272874424544,1,Medium
C127067,0.8262346624570788,1,High
C127068,0.619461675918329,1,Medium
C127069,0.70260925495226,1,High
C127070,0.5230717607818881,1,Medium
C127071,0.1976319518163903,0,Low
C127072,0.753832137360127,1,High
C127073,0.3341963100837164,0,Medium
C127074,0.2288884528175172,0,Low
C127075,0.32317460233634787,0,Low
C127076,0.4120502118714116,0,Medium
C127077,0.26095476840428916,0,Low
C127078,0.35134245627171606,0,Medium
C127079,0.2965496871468381,0,Low
C127080,0.5076833879070926,1,Medium
C127081,0.7131361603310962,1,High
C127082,0.2834909170252239,0,Low
C127083,0.12117108745563296,0,Low
C127084,0.5753340029426622,1,Medium
C127085,0.5090014742457718,1,Medium
C127086,0.5106079452369365,1,Medium
C127087,0.7555590643628717,1,High
C127088,0.6791223300620863,1,High
C127089,0.4206831917799785,0,Medium
C127090,0.5113286955291138,1,Medium
C127091,0.4569089437052313,0,Medium
C127092,0.5064451499035822,1,Medium
C127093,0.5321103696105804,1,Medium
C127094,0.6076159682931809,1,Medium
C127095,0.3860518933076883,0,Medium
C127096,0.4106342853468479,0,Medium
C127097,0.6377844418025551,1,Medium
C127098,0.40702443804500776,0,Medium
C127099,0.6033454662605752,1,Medium
C127100,0.3962337907626254,0,Medium
C127101,0.5153368501615541,1,Medium
C127102,0.3857166231536886,0,Medium
C127103,0.46343541454331943,0,Medium
C127104,0.4859493071433348,0,Medium
C127105,0.4018298015286672,0,Medium
C127106,0.32691922572244225,0,Low
C127107,0.4389851637657176,0,Medium
C127108,0.4621608627669496,0,Medium
C127109,0.5718311044543543,1,Medium
C127110,0.8108329429546861,1,High
C127111,0.49441926526114743,0,Medium
C127112,0.7052553667621962,1,High
C127113,0.5863194695427827,1,Medium
C127114,0.6864835099671611,1,High
C127115,0.6299555339927985,1,Medium
C127116,0.6217651571570989,1,Medium
C127117,0.4001062280249495,0,Medium
C127118,0.4656693050371037,0,Medium
