customer_id,tenure_months,monthly_charges,total_charges,num_support_calls,contract_type,internet_service,payment_method,auto_pay,has_paperless_billing,is_senior_citizen,has_partner,has_dependents,churned
C122803,41,96.84,4012.01,2,Month-to-month,DSL,Electronic check,1,0,0,0,0,1
C122804,54,41.1,2299.23,1,Month-to-month,DSL,Mailed check,1,0,0,0,1,1
C122805,11,85.18,1123.37,0,Month-to-month,Fiber optic,Electronic check,0,0,1,1,1,1
C122806,21,108.32,2261.33,3,Month-to-month,None,Bank transfer,1,1,0,0,0,0
C122807,12,133.27,1418.59,3,Month-to-month,DSL,Mailed check,0,0,0,1,0,0
C122808,67,81.97,5463.54,1,Month-to-month,Fiber optic,Credit card,0,1,1,0,1,0
C122809,44,94.6,4180.65,4,Month-to-month,DSL,Mailed check,0,1,0,0,0,0
C122810,67,45.18,3110.55,3,One year,DSL,Credit card,1,0,0,1,0,1
C122811,29,41.92,1237.55,2,One year,DSL,Bank transfer,1,0,0,1,1,1
C122812,29,94.68,2505.48,0,Two year,DSL,Bank transfer,1,0,0,0,0,1
C122813,48,19.1,939.57,1,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,0
C122814,40,73.88,2742.08,0,One year,DSL,Bank transfer,0,0,0,0,1,1
C122815,26,105.76,2778.35,3,Two year,Fiber optic,Electronic check,1,0,0,0,0,0
C122816,22,87.81,2151.56,0,Month-to-month,Fiber optic,Mailed check,1,1,0,0,0,0
C122817,36,87.65,2939.85,2,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C122818,5,68.76,329.94,1,Month-to-month,DSL,Credit card,1,1,0,0,0,0
C122819,13,59.75,769.81,4,One year,DSL,Bank transfer,1,0,0,0,0,0
C122820,3,123.87,370.32,1,Month-to-month,None,Mailed check,0,0,0,0,1,0
C122821,11,100.84,1231.99,5,Month-to-month,DSL,Credit card,1,0,0,0,0,1
C122822,14,91.16,1182.23,4,Month-to-month,Fiber optic,Electronic check,0,0,0,0,0,1
C122823,5,70.7,423.94,1,Month-to-month,None,Mailed check,1,1,0,0,0,0
C122824,3,55.4,143.15,2,One year,DSL,Mailed check,1,0,0,0,0,1
C122825,59,96.99,5739.72,1,Two year,None,Credit card,0,1,0,0,1,1
C122826,13,62.33,678.41,3,Two year,Fiber optic,Bank transfer,0,0,0,1,0,1
C122827,39,71.97,2921.65,3,Month-to-month,Fiber optic,Credit card,1,0,0,0,0,1
C122828,7,85.39,617.55,2,Month-to-month,Fiber optic,Electronic check,1,1,0,1,1,1
C122829,68,75.24,5182.13,1,Month-to-month,Fiber optic,Mailed check,1,0,1,0,0,1
C122830,17,108.75,2031.23,1,One year,Fiber optic,Bank transfer,0,0,0,1,0,0
C122831,53,37.0,1945.05,3,Month-to-month,DSL,Credit card,0,1,0,1,1,1
C122832,46,71.68,3270.11,3,Month-to-month,DSL,Electronic check,1,0,1,1,0,1
C122833,55,123.45,6458.5,2,One year,DSL,Bank transfer,0,1,0,0,0,0
C122834,45,92.43,4183.08,0,Month-to-month,DSL,Bank transfer,1,1,0,1,0,0
C122835,36,65.07,2476.14,1,Month-to-month,DSL,Bank transfer,1,1,0,1,0,1
C122836,55,89.97,4940.48,2,Month-to-month,Fiber optic,Credit card,1,1,0,0,1,0
C122837,58,68.81,3904.87,2,Month-to-month,Fiber optic,Electronic check,1,1,0,0,1,1
C122838,27,106.66,3021.32,3,Two year,DSL,Bank transfer,1,1,0,0,0,0
C122839,67,90.53,5870.43,1,Month-to-month,DSL,Credit card,1,0,0,1,0,1
C122840,71,48.34,3387.61,2,Month-to-month,DSL,Bank transfer,1,0,0,0,1,0
C122841,51,75.96,3797.23,1,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,1
C122842,66,80.47,5417.98,3,Two year,DSL,Bank transfer,0,1,0,1,0,0
C122843,7,81.7,599.8,1,Month-to-month,Fiber optic,Mailed check,1,0,0,1,0,1
C122844,38,77.97,2893.84,3,One year,DSL,Credit card,0,0,0,1,0,1
C122845,46,84.12,3804.86,2,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,0,0
C122846,66,80.48,5332.01,0,Two year,Fiber optic,Bank transfer,0,1,0,0,0,1
C122847,8,51.97,431.39,1,One year,Fiber optic,Mailed check,0,1,0,0,0,1
C122848,58,58.59,3411.2,1,Month-to-month,None,Electronic check,1,1,0,1,0,1
C122849,5,63.65,254.38,4,One year,Fiber optic,Mailed check,0,0,0,0,0,1
C122850,25,72.39,1926.55,0,One year,Fiber optic,Electronic check,1,1,0,1,0,1
C122851,49,63.73,3275.27,0,Month-to-month,Fiber optic,Credit card,1,0,0,1,0,0
C122852,20,97.57,2158.63,2,Month-to-month,DSL,Credit card,0,1,1,1,0,0
C122853,60,46.0,2844.15,1,Month-to-month,Fiber optic,Mailed check,0,0,0,1,0,1
C122854,66,26.63,1852.88,1,Month-to-month,Fiber optic,Mailed check,0,0,1,0,1,1
C122855,11,119.17,1186.0,2,One year,DSL,Electronic check,0,0,0,1,0,0
C122856,18,49.56,844.84,0,One year,None,Credit card,1,0,0,1,0,0
C122857,5,97.51,284.18,1,Month-to-month,DSL,Bank transfer,0,1,1,0,0,1
C122858,51,85.21,4315.77,1,Two year,Fiber optic,Bank transfer,0,0,1,0,1,1
C122859,63,50.44,3084.24,2,Month-to-month,Fiber optic,Credit card,0,0,0,1,0,1
C122860,43,66.68,2999.52,1,Two year,DSL,Mailed check,1,1,0,0,0,0
C122861,9,62.95,587.67,2,One year,Fiber optic,Credit card,0,0,1,1,1,1
C122862,12,78.91,908.39,1,Two year,Fiber optic,Credit card,1,1,0,1,0,1
C122863,2,50.81,18.91,2,One year,Fiber optic,Electronic check,1,0,0,0,1,0
C122864,35,65.59,2170.15,3,Month-to-month,DSL,Bank transfer,0,1,0,0,0,1
C122865,51,69.07,3468.86,0,Month-to-month,DSL,Electronic check,1,0,0,1,0,1
C122866,10,97.55,1213.41,2,Month-to-month,Fiber optic,Electronic check,0,0,1,1,0,1
C122867,61,59.72,3746.13,1,Month-to-month,Fiber optic,Mailed check,0,0,0,1,0,1
C122868,18,45.61,873.13,1,Month-to-month,None,Mailed check,0,1,0,1,0,1
C122869,37,56.38,1902.54,2,Month-to-month,Fiber optic,Credit card,0,1,0,0,0,0
C122870,48,79.18,3789.38,3,Month-to-month,DSL,Mailed check,0,1,0,1,1,0
C122871,38,25.71,967.62,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,1
C122872,34,99.93,3293.72,0,Month-to-month,DSL,Mailed check,0,0,0,1,0,1
C122873,24,70.49,1697.98,2,Month-to-month,Fiber optic,Mailed check,1,1,0,0,1,1
C122874,30,80.83,2315.91,0,Two year,None,Bank transfer,0,0,0,0,0,1
C122875,17,75.48,1222.54,1,One year,DSL,Electronic check,0,0,0,1,1,0
C122876,21,53.32,1050.5,0,Month-to-month,Fiber optic,Credit card,0,1,0,0,0,1
C122877,54,42.95,2278.1,1,Two year,DSL,Bank transfer,0,0,0,0,1,0
C122878,63,52.49,3047.2,1,Month-to-month,DSL,Credit card,0,1,0,0,0,1
C122879,61,32.35,1977.05,2,Two year,DSL,Electronic check,1,1,1,0,0,1
C122880,23,78.71,1884.44,2,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,0,1
C122881,23,65.93,1437.18,1,Month-to-month,DSL,Credit card,0,0,0,0,1,0
C122882,4,31.64,179.79,2,Month-to-month,DSL,Credit card,0,1,0,0,1,0
C122883,19,54.59,966.12,1,Two year,DSL,Mailed check,0,1,0,0,0,1
C122884,42,86.3,3466.87,1,Month-to-month,Fiber optic,Electronic check,1,1,0,0,1,0
C122885,19,102.33,2105.7,0,Month-to-month,DSL,Bank transfer,0,1,0,0,1,1
C122886,52,37.9,1941.01,0,Month-to-month,None,Bank transfer,0,0,1,0,0,0
C122887,3,124.03,415.83,0,Month-to-month,DSL,Bank transfer,0,0,0,1,0,0
C122888,29,46.01,1233.55,1,Two year,DSL,Credit card,1,1,0,1,0,0
C122889,20,27.38,541.15,2,Month-to-month,Fiber optic,Mailed check,1,1,0,0,0,1
C122890,35,113.94,3932.86,1,Month-to-month,DSL,Bank transfer,0,0,0,0,0,0
C122891,1,43.98,18.99,1,One year,Fiber optic,Credit card,0,1,0,0,0,1
C122892,30,108.1,3184.48,1,Month-to-month,Fiber optic,Bank transfer,0,1,0,0,0,1
C122893,56,53.38,3004.06,1,Month-to-month,DSL,Credit card,0,1,0,0,1,1
C122894,61,62.67,3834.01,0,Month-to-month,None,Credit card,0,0,0,1,0,1
C122895,18,37.37,701.69,1,Two year,DSL,Mailed check,0,0,0,1,1,0
C122896,30,101.94,2754.68,2,Month-to-month,Fiber optic,Bank transfer,0,0,0,0,1,0
C122897,49,98.5,5048.23,0,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,1
C122898,33,53.49,1747.51,0,One year,Fiber optic,Mailed check,0,0,0,0,0,1
C122899,39,68.13,2603.81,3,Month-to-month,DSL,Electronic check,0,1,0,0,0,1
C122900,24,86.55,2121.87,1,One year,DSL,Bank transfer,0,1,1,1,0,0
C122901,60,58.21,3477.01,1,Two year,Fiber optic,Mailed check,1,1,0,0,1,0
C122902,45,104.11,4702.97,0,Month-to-month,DSL,Credit card,0,1,0,0,0,0
C122903,69,67.35,4609.49,3,One year,DSL,Electronic check,1,0,0,1,0,1
C122904,56,57.01,3241.63,2,One year,DSL,Mailed check,0,1,1,0,0,1
C122905,26,30.43,717.73,2,One year,None,Credit card,0,0,0,0,0,0
C122906,23,37.66,879.62,2,Month-to-month,Fiber optic,Credit card,1,1,0,1,1,1
C122907,6,84.71,443.53,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,0
C122908,44,75.89,3132.06,0,Month-to-month,DSL,Credit card,1,1,0,1,0,1
C122909,53,90.39,4940.58,1,Month-to-month,None,Credit card,1,0,0,1,0,0
C122910,25,55.93,1366.62,3,Two year,Fiber optic,Electronic check,0,0,0,0,0,0
C122911,1,28.97,73.01,3,One year,DSL,Bank transfer,0,0,0,1,1,1
C122912,59,57.59,3460.74,2,Month-to-month,DSL,Credit card,0,1,0,0,0,0
C122913,16,120.95,1801.0,0,One year,Fiber optic,Electronic check,0,0,0,0,1,0
C122914,41,45.88,1961.28,2,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,1
C122915,3,69.09,183.0,1,Month-to-month,Fiber optic,Credit card,1,0,0,0,0,1
C122916,4,15.0,44.89,0,One year,Fiber optic,Credit card,0,1,0,1,0,0
C122917,64,57.0,3563.38,2,Month-to-month,Fiber optic,Mailed check,0,1,0,0,1,0
C122918,48,59.65,2791.61,0,Month-to-month,Fiber optic,Mailed check,0,1,0,1,1,0
C122919,0,78.3,43.5,1,Month-to-month,DSL,Credit card,0,0,0,1,0,0
C122920,7,62.05,365.79,2,One year,DSL,Mailed check,0,1,1,1,1,0
C122921,35,32.04,1141.82,1,Month-to-month,Fiber optic,Mailed check,1,0,0,1,0,1
C122922,48,53.4,2522.26,3,Month-to-month,Fiber optic,Mailed check,1,0,0,0,1,1
C122923,30,64.9,2039.57,1,Month-to-month,Fiber optic,Mailed check,1,1,0,1,0,0
C122924,62,45.1,2769.92,1,One year,DSL,Credit card,0,1,0,0,1,0
C122925,46,48.73,2227.8,1,Month-to-month,DSL,Credit card,1,0,0,1,0,0
C122926,44,95.13,4166.03,0,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,0,1
C122927,20,54.38,1102.53,2,One year,Fiber optic,Credit card,0,1,0,1,0,1
C122928,49,81.0,3973.41,5,Month-to-month,Fiber optic,Bank transfer,0,1,0,0,0,1
C122929,62,65.58,3971.58,6,One year,Fiber optic,Mailed check,0,0,0,0,0,0
C122930,3,39.25,229.85,2,Month-to-month,DSL,Electronic check,1,1,0,1,0,0
C122931,52,61.68,3267.64,2,Month-to-month,DSL,Credit card,1,1,0,1,1,1
C122932,63,77.27,4975.63,1,Two year,Fiber optic,Mailed check,0,1,0,1,0,1
C122933,31,113.42,3716.25,1,Month-to-month,Fiber optic,Electronic check,0,0,0,0,0,0
C122934,55,50.69,2772.0,1,Month-to-month,DSL,Mailed check,0,0,0,1,1,1
C122935,25,67.87,1780.82,0,One year,DSL,Mailed check,1,1,0,0,0,1
C122936,13,92.73,1393.25,0,Two year,DSL,Electronic check,1,1,0,1,0,0
C122937,58,101.51,6104.89,2,Month-to-month,DSL,Mailed check,0,0,1,1,1,0
C122938,22,53.78,1258.62,1,Month-to-month,DSL,Bank transfer,0,0,0,1,1,0
C122939,54,66.11,3547.86,1,Two year,None,Electronic check,1,0,0,1,0,1
C122940,22,97.82,2349.91,0,One year,None,Credit card,0,1,0,1,1,0
C122941,28,82.79,2159.31,1,One year,Fiber optic,Bank transfer,0,1,0,1,1,1
C122942,49,95.84,4603.96,1,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,1
C122943,24,99.29,2039.1,0,Month-to-month,Fiber optic,Bank transfer,0,1,1,1,0,0
C122944,58,83.84,4831.9,4,Two year,None,Bank transfer,1,1,0,0,1,0
C122945,2,73.59,101.29,5,Month-to-month,DSL,Credit card,0,0,0,1,0,1
C122946,0,53.23,0.0,3,Month-to-month,DSL,Bank transfer,1,1,0,1,0,1
C122947,5,63.89,298.54,4,Month-to-month,DSL,Mailed check,0,1,1,0,1,1
C122948,18,65.55,1072.07,4,One year,Fiber optic,Bank transfer,1,0,0,1,1,0
C122949,3,99.97,393.7,1,Month-to-month,DSL,Mailed check,0,0,0,0,0,0
C122950,27,74.41,1984.21,2,One year,DSL,Mailed check,1,0,0,0,0,0
C122951,1,74.65,38.17,0,Month-to-month,DSL,Bank transfer,0,1,0,0,0,0
C122952,54,45.15,2347.26,2,Month-to-month,Fiber optic,Mailed check,1,0,0,1,1,1
C122953,11,100.11,947.92,3,Month-to-month,Fiber optic,Electronic check,1,0,0,0,0,1
C122954,69,50.82,3434.89,0,Month-to-month,DSL,Credit card,0,1,0,0,1,1
C122955,61,62.88,3880.46,5,Month-to-month,DSL,Electronic check,1,1,0,0,0,1
C122956,49,102.74,5459.56,6,One year,Fiber optic,Bank transfer,1,1,1,0,1,0
C122957,57,92.17,5286.65,1,Month-to-month,DSL,Credit card,0,1,0,0,0,0
C122958,55,48.76,2738.79,2,Month-to-month,Fiber optic,Mailed check,0,0,0,0,1,1
C122959,60,43.03,2637.01,0,One year,None,Mailed check,1,1,0,1,1,0
C122960,39,64.91,2372.92,0,Month-to-month,Fiber optic,Electronic check,0,0,0,0,1,1
C122961,44,55.59,2541.86,1,Month-to-month,DSL,Electronic check,0,0,0,0,1,1
C122962,33,33.31,1111.99,0,One year,DSL,Mailed check,1,0,0,1,1,1
C122963,44,51.17,2333.52,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,0,0
C122964,27,15.0,381.9,2,Month-to-month,DSL,Mailed check,1,1,0,0,0,1
C122965,8,92.6,778.77,0,Month-to-month,DSL,Credit card,0,1,1,0,0,1
C122966,67,91.03,6193.43,2,Month-to-month,DSL,Electronic check,1,0,0,0,0,0
C122967,50,105.24,5248.09,3,Two year,Fiber optic,Credit card,1,0,1,0,0,0
C122968,50,78.83,3805.15,3,One year,DSL,Electronic check,1,1,0,0,0,0
C122969,20,58.79,1021.96,1,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,1
C122970,55,95.59,5358.41,1,Month-to-month,DSL,Electronic check,0,1,1,1,0,0
C122971,37,52.46,1986.53,0,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,0
C122972,5,36.84,145.86,0,Two year,Fiber optic,Electronic check,0,0,1,1,0,1
C122973,68,66.32,4590.47,0,One year,Fiber optic,Bank transfer,1,1,0,1,1,1
C122974,71,80.28,5632.1,3,Month-to-month,DSL,Bank transfer,0,0,0,0,0,1
C122975,62,49.7,3007.65,2,One year,Fiber optic,Mailed check,0,0,0,0,1,1
C122976,34,43.81,1517.23,3,Month-to-month,None,Credit card,1,0,0,1,1,1
C122977,16,59.58,797.5,0,Month-to-month,Fiber optic,Electronic check,0,0,0,0,1,1
C122978,0,80.3,24.32,0,Month-to-month,DSL,Electronic check,1,0,0,1,0,0
C122979,53,66.36,3348.27,0,Month-to-month,None,Bank transfer,0,1,0,1,1,0
C122980,64,135.91,8459.31,1,Month-to-month,DSL,Electronic check,0,0,0,1,1,1
C122981,7,66.6,427.21,0,Month-to-month,Fiber optic,Credit card,0,1,0,1,1,0
C122982,49,88.77,4442.36,0,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,0
C122983,1,33.78,0.0,1,Two year,None,Bank transfer,0,0,0,0,0,1
C122984,55,84.67,4749.14,0,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,0,0
C122985,2,58.44,220.3,0,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,0,1
C122986,70,69.77,4908.78,1,One year,Fiber optic,Mailed check,0,1,0,1,1,1
C122987,12,112.17,1315.49,3,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,0
C122988,28,60.69,1696.67,1,Two year,Fiber optic,Bank transfer,1,0,0,0,0,0
C122989,50,37.3,1784.37,0,Two year,Fiber optic,Mailed check,0,1,0,1,1,1
C122990,60,41.2,2468.36,1,Two year,Fiber optic,Mailed check,1,1,1,1,0,1
C122991,26,74.32,1966.34,1,Month-to-month,DSL,Credit card,0,1,1,0,0,0
C122992,70,72.97,5509.05,1,Two year,Fiber optic,Mailed check,1,1,0,0,0,1
C122993,1,71.93,210.08,2,Month-to-month,DSL,Credit card,0,1,0,1,0,0
C122994,33,37.86,1239.8,2,Month-to-month,DSL,Bank transfer,0,1,0,0,0,0
C122995,71,120.66,8384.84,0,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,0
C122996,19,106.61,2079.34,1,Month-to-month,Fiber optic,Electronic check,1,0,0,1,1,0
C122997,38,73.26,2777.02,0,Two year,Fiber optic,Electronic check,1,1,0,1,0,1
C122998,32,31.97,1040.39,4,Month-to-month,None,Bank transfer,1,0,0,1,0,0
C122999,28,109.61,2897.43,2,Two year,Fiber optic,Mailed check,0,1,0,0,0,0
C123000,55,98.42,5166.72,2,Month-to-month,Fiber optic,Bank transfer,0,1,1,1,0,0
C123001,37,72.57,2726.84,2,Month-to-month,DSL,Electronic check,1,0,1,1,0,0
C123002,51,99.97,5024.51,2,Month-to-month,DSL,Mailed check,1,0,0,0,1,1
C123003,37,57.64,2130.85,3,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,0
C123004,71,45.99,3190.48,2,One year,Fiber optic,Mailed check,1,1,0,1,0,1
C123005,33,73.93,2560.65,1,One year,None,Bank transfer,1,0,0,1,1,1
C123006,57,31.18,1717.02,0,One year,DSL,Mailed check,0,0,0,0,1,0
C123007,44,42.25,1911.86,0,Month-to-month,Fiber optic,Bank transfer,1,1,0,0,1,0
C123008,57,83.6,4756.29,2,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,1
C123009,63,76.0,4760.31,1,One year,Fiber optic,Electronic check,1,0,0,1,1,1
C123010,16,35.46,575.92,1,Two year,Fiber optic,Bank transfer,0,1,1,1,1,1
C123011,21,59.78,1235.43,1,Month-to-month,Fiber optic,Bank transfer,0,0,0,0,0,1
C123012,21,36.55,750.15,1,Two year,Fiber optic,Electronic check,0,1,1,0,0,1
C123013,35,57.79,2019.07,0,Month-to-month,DSL,Electronic check,1,1,0,1,0,0
C123014,35,55.05,1885.13,3,Month-to-month,Fiber optic,Bank transfer,0,0,0,0,0,0
C123015,0,94.81,42.88,2,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,0
C123016,64,66.08,4356.47,1,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,1,0
C123017,61,63.92,4141.14,3,Month-to-month,DSL,Electronic check,0,1,0,0,1,0
C123018,43,60.19,2678.32,2,One year,Fiber optic,Electronic check,0,0,0,1,0,1
C123019,22,26.98,620.89,1,Month-to-month,DSL,Bank transfer,1,1,1,1,0,1
C123020,59,67.53,3773.69,0,Month-to-month,DSL,Electronic check,1,1,0,1,1,1
C123021,19,82.07,1540.18,3,Month-to-month,DSL,Bank transfer,0,1,0,0,0,1
C123022,22,75.79,1589.87,0,Month-to-month,Fiber optic,Credit card,1,1,0,1,0,1
C123023,71,87.32,5998.52,2,One year,DSL,Bank transfer,0,1,0,0,0,1
C123024,66,88.53,5979.73,0,Month-to-month,Fiber optic,Credit card,1,0,0,1,0,0
C123025,42,124.95,4937.07,0,Month-to-month,DSL,Bank transfer,1,0,0,1,0,0
C123026,12,41.78,449.8,0,One year,DSL,Electronic check,0,1,0,1,1,1
C123027,8,75.87,407.86,0,One year,None,Credit card,1,1,0,0,0,1
C123028,69,78.67,5411.57,2,Two year,Fiber optic,Credit card,0,0,0,0,1,0
C123029,19,62.01,1283.82,1,Month-to-month,Fiber optic,Credit card,1,1,0,0,1,1
C123030,49,54.19,2555.72,1,Month-to-month,DSL,Credit card,0,1,0,0,0,1
C123031,25,82.47,1995.86,0,One year,Fiber optic,Bank transfer,0,1,0,1,1,1
C123032,35,80.07,2898.65,1,Month-to-month,DSL,Mailed check,0,0,0,0,0,1
C123033,70,43.67,3139.52,2,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,1
C123034,42,25.06,1053.13,2,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,1
C123035,31,57.71,1681.66,3,Month-to-month,None,Bank transfer,1,1,0,0,1,0
C123036,29,53.16,1516.21,0,Month-to-month,DSL,Electronic check,1,0,0,1,1,1
C123037,16,85.07,1306.66,0,Month-to-month,None,Bank transfer,0,0,1,1,0,0
C123038,40,46.9,1833.33,0,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,0,1
C123039,41,65.56,2558.0,1,Month-to-month,DSL,Mailed check,0,0,0,0,0,1
C123040,6,27.33,193.33,1,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,1
C123041,29,31.21,888.91,0,Month-to-month,Fiber optic,Electronic check,0,0,1,0,0,0
C123042,46,50.76,2196.24,1,Month-to-month,DSL,Electronic check,0,0,0,0,1,1
C123043,3,63.74,246.11,1,Two year,Fiber optic,Bank transfer,1,1,0,0,1,0
C123044,70,49.5,3589.47,2,Two year,Fiber optic,Bank transfer,1,1,0,1,0,0
C123045,61,73.57,4518.16,0,Two year,Fiber optic,Mailed check,0,0,1,1,0,0
C123046,45,27.47,1193.8,1,One year,DSL,Mailed check,0,0,0,1,1,1
C123047,1,64.62,269.33,0,One year,DSL,Electronic check,0,1,0,0,0,1
C123048,37,64.91,2399.0,3,One year,Fiber optic,Mailed check,0,0,0,1,0,0
C123049,64,33.8,2202.46,1,One year,DSL,Bank transfer,1,1,0,0,1,1
C123050,1,75.71,31.19,0,Month-to-month,Fiber optic,Electronic check,0,1,0,0,1,1
C123051,57,15.77,883.66,1,One year,Fiber optic,Credit card,1,0,0,0,0,1
C123052,60,52.87,3229.98,1,Month-to-month,Fiber optic,Electronic check,1,1,0,1,0,1
C123053,5,89.69,317.95,1,Month-to-month,Fiber optic,Credit card,0,0,0,0,1,0
C123054,16,15.0,230.19,5,One year,DSL,Credit card,0,1,0,1,1,0
C123055,52,86.78,4496.62,0,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,0,1
C123056,65,40.85,2733.02,0,One year,Fiber optic,Electronic check,0,1,0,0,1,0
C123057,55,55.24,2921.4,2,Month-to-month,Fiber optic,Mailed check,1,1,0,0,0,1
C123058,37,105.16,4058.34,4,Two year,Fiber optic,Bank transfer,1,0,0,1,0,0
C123059,43,54.33,2398.97,3,Month-to-month,DSL,Credit card,0,1,0,1,1,1
C123060,37,110.34,4179.64,1,Two year,DSL,Mailed check,1,0,0,0,0,0
C123061,41,62.37,2622.38,1,Month-to-month,DSL,Credit card,0,0,0,1,1,1
C123062,55,67.88,3618.51,2,Month-to-month,Fiber optic,Mailed check,1,0,0,1,0,0
C123063,3,91.06,81.3,1,Month-to-month,DSL,Electronic check,0,1,0,1,0,1
C123064,15,83.6,1026.07,0,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,1
C123065,4,73.85,251.88,1,Month-to-month,DSL,Credit card,0,1,0,0,0,0
C123066,57,58.42,3356.18,2,Month-to-month,DSL,Electronic check,0,1,1,1,0,0
C123067,52,31.23,1577.39,1,One year,Fiber optic,Electronic check,0,0,0,0,0,0
C123068,3,32.45,124.97,1,Month-to-month,DSL,Electronic check,0,1,0,1,0,0
C123069,7,102.83,692.96,0,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,0,0
C123070,19,112.49,2135.78,1,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C123071,17,73.24,1311.29,1,Month-to-month,Fiber optic,Electronic check,0,0,0,0,1,1
C123072,37,25.66,949.29,1,Month-to-month,Fiber optic,Bank transfer,0,1,1,1,1,1
C123073,35,50.69,1683.23,2,Two year,Fiber optic,Bank transfer,0,0,0,1,0,0
C123074,25,49.45,1351.19,0,Month-to-month,DSL,Mailed check,0,0,0,1,0,1
C123075,11,56.11,662.0,3,Two year,Fiber optic,Credit card,0,1,0,1,0,0
C123076,46,47.88,2121.67,0,Month-to-month,DSL,Mailed check,0,1,0,1,1,0
C123077,56,83.01,4620.68,3,Month-to-month,Fiber optic,Electronic check,1,1,0,1,0,1
C123078,46,76.18,3522.71,0,One year,Fiber optic,Credit card,1,0,0,1,0,1
C123079,58,109.5,6152.97,0,One year,Fiber optic,Mailed check,1,1,0,1,0,1
C123080,65,60.27,3987.16,3,One year,Fiber optic,Bank transfer,0,0,0,0,0,1
C123081,60,75.0,4373.11,1,Month-to-month,DSL,Mailed check,1,0,0,0,1,1
C123082,46,88.53,4296.61,1,One year,DSL,Electronic check,1,1,0,1,0,0
C123083,3,95.54,419.26,2,Month-to-month,Fiber optic,Mailed check,0,0,0,0,0,1
C123084,24,39.13,898.53,1,Month-to-month,DSL,Electronic check,1,1,0,1,0,1
C123085,30,80.12,2274.31,1,Month-to-month,DSL,Credit card,0,0,0,0,1,0
C123086,51,73.67,3771.57,2,Month-to-month,Fiber optic,Credit card,0,0,0,0,1,0
C123087,60,77.57,4490.35,0,Month-to-month,DSL,Mailed check,1,1,0,0,0,1
C123088,46,71.49,3268.94,1,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,1
C123089,26,112.82,2928.17,1,Two year,DSL,Credit card,1,1,0,1,0,0
C123090,56,47.73,2699.0,2,One year,DSL,Bank transfer,1,1,0,0,0,1
C123091,50,46.25,2379.87,1,Month-to-month,Fiber optic,Mailed check,0,1,1,0,0,0
C123092,57,49.48,2882.21,1,One year,None,Mailed check,1,0,0,0,0,1
C123093,42,62.75,2725.19,4,Month-to-month,Fiber optic,Electronic check,0,1,0,0,0,1
C123094,46,77.33,3599.95,2,Two year,DSL,Bank transfer,0,1,0,0,1,0
C123095,24,58.6,1419.49,2,Month-to-month,DSL,Mailed check,1,1,0,1,0,1
C123096,28,95.16,2568.78,1,Two year,DSL,Bank transfer,0,1,0,0,1,0
C123097,19,69.91,1120.56,3,Month-to-month,Fiber optic,Electronic check,1,1,1,0,0,1
C123098,18,67.59,1230.11,2,One year,Fiber optic,Mailed check,1,1,0,0,1,1
C123099,46,36.74,1622.7,3,Month-to-month,Fiber optic,Credit card,0,0,0,1,1,0
C123100,27,115.53,3137.79,1,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,0,0
C123101,9,68.81,385.46,0,Month-to-month,Fiber optic,Electronic check,0,1,0,1,1,0
C123102,2,110.93,18.24,2,Month-to-month,Fiber optic,Credit card,0,1,0,0,1,0
C123103,61,54.44,3258.29,4,Two year,DSL,Mailed check,0,0,0,1,0,1
C123104,31,90.77,3243.39,2,Two year,Fiber optic,Electronic check,1,1,0,0,0,0
C123105,41,55.93,2230.1,1,Month-to-month,Fiber optic,Mailed check,0,1,0,1,0,0
